multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio
3407,MX60NZA,1932-01-01,10:19,89.0,80,RUTA 9,,PAGADA,9.0,5.0,,,
3408,41RSTZ,2022-07-24,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,61.0,57.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZ,1.0
3413,9999868,1932-01-01,00:00,95.0,40,RUTA 9,R02,ERROR,55.0,53.0,,,
3415,M20CPR,2022-10-08,00:00,127.0,80,AV SIEMPRE VIVA,,ERROR,47.0,43.0,,,
3417,NHZ1002,2022-07-03,10:20,119.0,40,AV SIEMPRE VIVA,,PAGADA,79.0,77.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/1071b237587a698b_patente.qoi,NHZ1002,1.0
3419,FD1475,1932-01-01,00:00,114.0,40,AV LIBERTADOR,R02,APELADA,74.0,72.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD147,0.8333
3425,AWS167,2022-12-29,00:00,128.0,80,AV LIBERTADOR,,PAGADA,48.0,44.0,,,
3430,VNK296GP,2023-06-23,20:26,83.0,60,AV LIBERTADOR,R02,PAGADA,23.0,20.0,,,
3432,VY90540,1932-01-01,10:21,127.0,80,RUTA 9,,APELADA,47.0,43.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente.jpg,VY90540,1.0
3437,GN64OTP,2021-07-18,15:59,111.0,40,AV LIBERTADOR,R03,PAGADA,71.0,69.0,,,
3440,VTIIAHV,2022-11-11,00:00,72.0,60,AV LIBERTADOR,R03,ERROR,12.0,9.0,,,
3443,WEFLYN,1932-01-01,16:00,91.0,40,RUTA 9,R03,ERROR,51.0,49.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
3446,UW3932,2020-05-01,20:27,94.0,80,AV LIBERTADOR,,PAGADA,14.0,10.0,,,
3447,0695DVH,1932-01-01,00:00,140.0,80,AV LIBERTADOR,R03,APELADA,60.0,56.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/12b7ea40074d3b20.jpg,0695DVH,1.0
3449,HK06YMX,1932-01-01,20:27,84.0,40,AV LIBERTADOR,R01,ERROR,44.0,42.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3451,M431ZW,1932-01-01,20:27,97.0,60,AV SIEMPRE VIVA,R02,PAGADA,37.0,34.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.8333
3453,CT5B876,1932-01-01,00:00,87.0,40,AV LIBERTADOR,,APELADA,47.0,45.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
3454,INTIGR8,1932-01-01,10:21,120.0,60,AV LIBERTADOR,R03,ERROR,60.0,57.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/da1352ab6054a2e4_patente.jpg,INTIGR8,1.0
3456,BHRP770,1932-01-01,20:27,106.0,60,AV LIBERTADOR,R01,ERROR,46.0,43.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,BHRP770,1.0
3458,831MDB,1932-01-01,20:27,158.0,80,AV SIEMPRE VIVA,,APELADA,78.0,74.0,,,
3460,VTIIAHV,2020-07-19,00:00,110.0,40,AV LIBERTADOR,R03,ERROR,70.0,68.0,,,
3463,UW3932,1932-01-01,16:00,119.0,80,AV SIEMPRE VIVA,R01,IMPAGA,39.0,35.0,,,
3464,FVIOUHP,1932-01-01,10:22,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
3466,9999868,1932-01-01,00:00,118.0,40,AV SIEMPRE VIVA,R01,APELADA,78.0,76.0,,,
3468,409,2022-08-15,00:00,133.0,60,RUTA 9,R01,IMPAGA,73.0,70.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7bcf6b4ec09f1ea7_patente.jpg,409,1.0
3471,HF58HXP,2021-06-21,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,51.0,49.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
3474,HF3461,1932-01-01,20:28,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3478,HF3461,1932-01-01,20:28,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3481,DK414N,1932-01-01,00:00,132.0,80,AV SIEMPRE VIVA,R03,ERROR,52.0,48.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/2a3e44107826e876_patente.jpg,DK414N,1.0
3485,5777770,1932-01-01,16:02,76.0,40,AV LIBERTADOR,R02,APELADA,36.0,34.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3487,GCP332,1932-01-01,00:00,128.0,60,AV LIBERTADOR,R02,IMPAGA,68.0,65.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,GCP332,1.0
3488,VY90540,1932-01-01,00:00,91.0,80,AV SIEMPRE VIVA,R01,PAGADA,11.0,7.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente.jpg,VY90540,1.0
3489,3646HBH,1932-01-01,00:00,82.0,40,AV LIBERTADOR,R03,APELADA,42.0,40.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3492,T0YDR,1932-01-01,00:00,152.0,80,RUTA 9,R03,PAGADA,72.0,68.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8
3495,NAN,2020-02-20,16:02,98.0,40,AV LIBERTADOR,,PAGADA,58.0,56.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/b01d46f9911d558b.jpg,NAN,1.0
3498,8B90638,1932-01-01,16:03,119.0,40,AV SIEMPRE VIVA,R02,ERROR,79.0,77.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0
3500,WEFLYN,1932-01-01,00:00,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,67.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
3501,41RSTZ,2020-07-05,20:29,107.0,80,AV SIEMPRE VIVA,R01,APELADA,27.0,23.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZ,1.0
3503,AI7OVF,1932-01-01,00:00,90.0,40,AV LIBERTADOR,R01,IMPAGA,50.0,48.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
3506,TL03GOG,1932-01-01,00:00,109.0,40,RUTA 9,R03,APELADA,69.0,67.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,TL03G0G,0.8571
3513,WU341A,1932-01-01,00:00,87.0,60,AV SIEMPRE VIVA,,APELADA,27.0,24.0,,,
3514,0695DVH,1932-01-01,20:29,107.0,40,AV LIBERTADOR,R01,IMPAGA,67.0,65.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/12b7ea40074d3b20.jpg,0695DVH,1.0
3515,WEFLYN,1932-01-01,00:00,82.0,60,RUTA 9,,IMPAGA,22.0,19.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
3518,MPX9357,2021-01-24,10:24,103.0,60,AV LIBERTADOR,R02,APELADA,43.0,40.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3527,TL03GOG,1932-01-01,00:00,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,63.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/fdd963edc28bf163_patente.jpg,TL03G0G,0.8571
3531,B81JKY,1932-01-01,10:25,136.0,60,AV LIBERTADOR,R01,PAGADA,76.0,73.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,B81JKY,1.0
3532,5777770,1932-01-01,10:25,65.0,40,AV SIEMPRE VIVA,R02,APELADA,25.0,23.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3534,CBMUK,2021-03-26,00:00,104.0,60,RUTA 9,R02,ERROR,44.0,41.0,,,
3536,T0YDR,2021-10-14,20:29,51.0,40,AV SIEMPRE VIVA,,APELADA,11.0,9.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8
3537,5777770,1932-01-01,10:26,80.0,40,AV SIEMPRE VIVA,R01,IMPAGA,40.0,38.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3542,BM351,1932-01-01,16:05,49.0,40,RUTA 9,R02,IMPAGA,9.0,7.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3545,810TCH,1932-01-01,00:00,89.0,60,AV LIBERTADOR,R03,PAGADA,29.0,26.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/53ad98b12752ad16_patente.jpg,810TCH,1.0
3549,GLEN1E,1932-01-01,00:00,44.0,40,AV LIBERTADOR,R01,IMPAGA,4.0,2.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/b9f5b9acf1777acf.jpg,GLENIE,0.8333
3551,NAN,1932-01-01,16:05,130.0,60,RUTA 9,R03,ERROR,70.0,67.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/b01d46f9911d558b.jpg,NAN,1.0
3555,3646HBH,1932-01-01,16:05,104.0,80,RUTA 9,R03,APELADA,24.0,20.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3558,GE1466,2021-05-24,10:27,103.0,60,AV SIEMPRE VIVA,R01,PAGADA,43.0,40.0,,,
3559,DK414N,1932-01-01,10:27,64.0,60,RUTA 9,,APELADA,4.0,1.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/2a3e44107826e876_patente.jpg,DK414N,1.0
3560,MX60NZA,1932-01-01,20:30,110.0,60,AV SIEMPRE VIVA,R01,APELADA,50.0,47.0,,,
3562,BM351,1932-01-01,00:00,155.0,80,AV SIEMPRE VIVA,R03,PAGADA,75.0,71.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3566,UM96201,1932-01-01,00:00,68.0,60,RUTA 9,R02,APELADA,8.0,5.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3569,BHRP770,1932-01-01,20:30,109.0,60,AV SIEMPRE VIVA,R01,ERROR,49.0,46.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,BHRP770,1.0
3571,UW3932,1932-01-01,16:05,88.0,80,AV SIEMPRE VIVA,R02,ERROR,8.0,4.0,,,
3572,AWS167,1932-01-01,20:31,149.0,80,AV LIBERTADOR,R03,PAGADA,69.0,65.0,,,
3573,GE1466,1932-01-01,16:05,56.0,40,AV LIBERTADOR,R01,ERROR,16.0,14.0,,,
3584,MPX9357,1932-01-01,10:28,87.0,40,RUTA 9,R01,IMPAGA,47.0,45.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3586,MPX9357,1932-01-01,00:00,120.0,40,AV LIBERTADOR,R01,ERROR,80.0,78.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3587,GOOGLE,2021-06-08,20:31,64.0,60,AV LIBERTADOR,,PAGADA,4.0,1.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/593e594137f374ab.jpg,GOOGLE,1.0
3590,MPX9357,2021-06-19,00:00,99.0,80,AV SIEMPRE VIVA,R03,ERROR,19.0,15.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3591,CD05601,1932-01-01,20:31,122.0,60,RUTA 9,R03,ERROR,62.0,59.0,,,
3596,41RSTZ,1932-01-01,16:07,126.0,60,RUTA 9,R03,ERROR,66.0,63.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/86c92b0402fec141_patente.jpg,41RSTZ,1.0
3599,W326AVE,1932-01-01,16:07,131.0,80,AV SIEMPRE VIVA,R03,ERROR,51.0,47.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3600,HF58HXP,1932-01-01,16:07,129.0,80,RUTA 9,,APELADA,49.0,45.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
3603,9999868,2020-03-22,00:00,156.0,80,AV LIBERTADOR,,APELADA,76.0,72.0,,,
3604,6EVY261,1932-01-01,20:32,67.0,40,AV LIBERTADOR,R03,ERROR,27.0,25.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0
3605,WU341A,1932-01-01,16:08,139.0,80,AV LIBERTADOR,R01,IMPAGA,59.0,55.0,,,
3608,WEFLYN,1932-01-01,16:08,147.0,80,AV SIEMPRE VIVA,,ERROR,67.0,63.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
3610,GE1466,2022-03-20,20:32,61.0,40,AV LIBERTADOR,R01,PAGADA,21.0,19.0,,,
3614,BP717,1932-01-01,10:29,106.0,40,AV SIEMPRE VIVA,R01,PAGADA,66.0,64.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP717,1.0
3615,81ZFJD,1932-01-01,10:29,85.0,60,AV LIBERTADOR,,ERROR,25.0,22.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/02a6ef3d9bd68e91_patente.jpg,81ZFID,0.8333
3616,T0YDR,1932-01-01,20:32,91.0,80,AV SIEMPRE VIVA,R03,ERROR,11.0,7.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8
3617,NTHGLFT,1932-01-01,16:08,103.0,80,AV SIEMPRE VIVA,R03,APELADA,23.0,19.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5fb888d79b551331.jpg,NTHGLFT,1.0
3620,8B90638,1932-01-01,00:00,55.0,40,RUTA 9,R02,IMPAGA,15.0,13.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0
3629,UM96201,2020-07-03,00:00,92.0,80,AV SIEMPRE VIVA,R02,PAGADA,12.0,8.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3632,DK414N,1932-01-01,10:30,73.0,60,AV SIEMPRE VIVA,,PAGADA,13.0,10.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/2a3e44107826e876_patente.jpg,DK414N,1.0
3634,WU341A,1932-01-01,00:00,67.0,60,AV LIBERTADOR,R03,ERROR,7.0,4.0,,,
3637,VTIIAHV,2022-07-13,00:00,131.0,80,AV LIBERTADOR,R01,ERROR,51.0,47.0,,,
3642,W326AVE,1932-01-01,16:10,90.0,60,AV LIBERTADOR,,PAGADA,30.0,27.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3643,CT5B876,2020-09-06,10:30,122.0,60,RUTA 9,R02,APELADA,62.0,59.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
3647,990XYK,1932-01-01,20:34,112.0,60,AV LIBERTADOR,R03,IMPAGA,52.0,49.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/11f80fda2c38011c.jpg,990XWK,0.8333
3648,WEFLYN,2020-10-04,20:34,45.0,40,AV LIBERTADOR,R03,IMPAGA,5.0,3.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
3649,MX60NZA,1932-01-01,10:30,118.0,60,RUTA 9,R02,IMPAGA,58.0,55.0,,,
3654,W326AVE,1932-01-01,00:00,73.0,40,AV SIEMPRE VIVA,R01,PAGADA,33.0,31.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3655,NTHGLFT,1932-01-01,00:00,121.0,60,RUTA 9,,PAGADA,61.0,58.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5fb888d79b551331.jpg,NTHGLFT,1.0
3657,BM351,2023-07-16,10:31,67.0,60,AV SIEMPRE VIVA,R01,ERROR,7.0,4.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3658,CD05601,1932-01-01,10:31,146.0,80,AV SIEMPRE VIVA,R01,APELADA,66.0,62.0,,,
3659,6NCE831,1932-01-01,20:34,82.0,40,RUTA 9,R01,APELADA,42.0,40.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0
3660,HF58HXP,2023-06-14,00:00,58.0,40,RUTA 9,R01,IMPAGA,18.0,16.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
3661,VNK296GP,1932-01-01,10:31,104.0,60,AV LIBERTADOR,R03,ERROR,44.0,41.0,,,
3664,UM96201,1932-01-01,00:00,124.0,80,AV LIBERTADOR,,PAGADA,44.0,40.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3666,W326AVE,1932-01-01,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,77.0,75.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3668,UM96201,2020-09-20,20:34,140.0,60,RUTA 9,,APELADA,80.0,77.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3669,WEFLYN,1932-01-01,16:11,74.0,40,RUTA 9,,IMPAGA,34.0,32.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/29f7991e696e6e3f_patente.jpg,WEFLYN,1.0
3670,OUTSTDN,1932-01-01,20:35,158.0,80,AV LIBERTADOR,R01,ERROR,78.0,74.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/1ca1155083156d72_patente.jpg,OUTSTDN,1.0
3672,RFH373,1932-01-01,00:00,94.0,60,AV SIEMPRE VIVA,,ERROR,34.0,31.0,,,
3674,B81JKY,1932-01-01,00:00,153.0,80,RUTA 9,,IMPAGA,73.0,69.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,B81JKY,1.0
3676,HF3461,2021-10-21,10:31,126.0,80,AV SIEMPRE VIVA,,APELADA,46.0,42.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3677,CD05601,1932-01-01,10:32,84.0,60,AV LIBERTADOR,R03,APELADA,24.0,21.0,,,
3679,HK06YMX,1932-01-01,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,68.0,66.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3683,HK06YMX,1932-01-01,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,5.0,2.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3685,GN64OTP,1932-01-01,10:32,94.0,80,AV LIBERTADOR,R01,PAGADA,14.0,10.0,,,
3694,WU08YWC,1932-01-01,00:00,91.0,40,AV SIEMPRE VIVA,R01,APELADA,51.0,49.0,,,
3695,DI2LOT,1932-01-01,16:13,106.0,40,AV LIBERTADOR,R03,PAGADA,66.0,64.0,,,
3700,409,1932-01-01,00:00,136.0,60,RUTA 9,R01,ERROR,76.0,73.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/7bcf6b4ec09f1ea7_patente.jpg,409,1.0
3703,HK06YMX,1932-01-01,00:00,156.0,80,AV LIBERTADOR,R02,APELADA,76.0,72.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3707,XIIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,80.0,77.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
3710,9999868,1932-01-01,16:14,76.0,40,AV SIEMPRE VIVA,,IMPAGA,36.0,34.0,,,
3713,M20CPR,1932-01-01,10:33,124.0,80,AV SIEMPRE VIVA,R03,PAGADA,44.0,40.0,,,
3717,NHZ1002,2024-01-01,10:33,95.0,60,RUTA 9,R01,IMPAGA,35.0,32.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/1071b237587a698b_patente.qoi,NHZ1002,1.0
3719,BM351,1932-01-01,00:00,92.0,80,AV LIBERTADOR,R03,APELADA,12.0,8.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3723,WU341A,1932-01-01,20:36,153.0,80,AV SIEMPRE VIVA,,APELADA,73.0,69.0,,,
3724,W326AVE,1932-01-01,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3728,3646HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,78.0,75.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3730,J1S1,1932-01-01,20:37,126.0,80,RUTA 9,R01,PAGADA,46.0,42.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3734,UM96201,2024-02-07,20:37,95.0,80,RUTA 9,R01,APELADA,15.0,11.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3743,INTIGR8,1932-01-01,16:15,131.0,80,AV SIEMPRE VIVA,,APELADA,51.0,47.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/da1352ab6054a2e4_patente.jpg,INTIGR8,1.0
3744,GCP332,2024-02-04,10:34,83.0,60,RUTA 9,,ERROR,23.0,20.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,GCP332,1.0
3745,VNK296GP,2021-10-29,10:34,79.0,40,RUTA 9,,IMPAGA,39.0,37.0,,,
3746,GCP332,1932-01-01,20:38,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,GCP332,1.0
3747,NTHGLFT,2023-12-07,00:00,57.0,40,RUTA 9,,APELADA,17.0,15.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/5fb888d79b551331.jpg,NTHGLFT,1.0
3748,J1S1,1932-01-01,00:00,80.0,60,AV LIBERTADOR,R01,IMPAGA,20.0,17.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3752,J1S1,2020-11-12,16:15,47.0,40,RUTA 9,R03,ERROR,7.0,5.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3755,HAMSTUR,1932-01-01,00:00,106.0,40,AV LIBERTADOR,,ERROR,66.0,64.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/a929dc75c20da7d8_patente.jpg,HAMSTUR,1.0
3756,CBMUK,1932-01-01,20:39,132.0,80,RUTA 9,R02,APELADA,52.0,48.0,,,
3757,GCP332,2023-03-09,00:00,88.0,40,RUTA 9,,ERROR,48.0,46.0,/content/tp-herramientas-de-softw/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,GCP332,1.0
3758,VNK296GP,1932-01-01,10:34,49.0,40,RUTA 9,R03,PAGADA,9.0,7.0,,,
3764,DI2LOT,1932-01-01,00:00,80.0,40,RUTA 9,,APELADA,40.0,38.0,,,
